Date,Open,High,Low,Close,Adj Close,Volume
2014-08-28,568.000549,571.680481,565.547302,567.641541,567.641541,1292900
2014-08-29,569.765686,570.473755,565.516357,570.034973,570.034973,1083700
2014-09-02,570.284302,576.247925,569.626099,575.749268,575.749268,1578400
2014-09-03,578.411987,581.393799,573.425659,576.357605,576.357605,1215100
2014-09-04,578.411987,584.395569,577.634094,580.386536,580.386536,1458100
2014-09-05,582.381042,584.944031,580.356628,584.475342,584.475342,1632300
2014-09-08,584.993896,590.149719,584.694702,588.105347,588.105347,1431000
2014-09-09,587.287598,587.387329,578.411987,579.419189,579.419189,1287200
2014-09-10,579.907837,581.902405,575.360352,581.503479,581.503479,977300
2014-09-11,578.770996,580.217041,574.682190,579.758301,579.758301,1221000
2014-09-12,579.409241,580.047485,572.887146,574.043945,574.043945,1601600
2014-09-15,571.371277,573.375793,566.654236,571.530884,571.530884,1597500
2014-09-16,571.191772,579.907837,571.092041,578.362122,578.362122,1480300
2014-09-17,578.421936,585.911377,577.190308,583.168884,583.168884,1692800
2014-09-18,585.392822,587.925842,583.398254,587.656616,587.656616,1444500
2014-09-19,589.880493,594.846863,587.885986,594.447937,594.447937,3736600
2014-09-22,592.194153,592.322754,581.862488,585.761780,585.761780,1689500
2014-09-23,585.243225,585.243225,579.409241,579.538879,579.538879,1471400
2014-09-24,579.867981,588.015625,578.930542,586.380066,586.380066,1728100
2014-09-25,585.941284,586.370117,572.607910,573.485474,573.485474,1925900
2014-09-26,574.482788,577.664001,573.086609,575.519897,575.519897,1443600
2014-09-29,570.184570,576.606934,569.606140,574.781921,574.781921,1282400
2014-09-30,575.350403,578.262390,571.281555,575.779175,575.779175,1621700
2014-10-01,574.432922,575.998596,565.457520,566.714111,566.714111,1445400
2014-10-02,565.756714,570.344116,561.777649,568.519104,568.519104,1178400
2014-10-03,571.481018,575.644592,570.932495,573.704895,573.704895,1141700
2014-10-06,577.215271,579.409241,572.867188,575.769226,575.769226,1214600
2014-10-07,572.827332,573.694946,562.196472,562.196472,562.196472,1911300
2014-10-08,564.021484,572.308716,555.963623,570.932495,570.932495,1990800
2014-10-09,569.616089,569.925293,557.529297,559.344299,559.344299,2524800
2014-10-10,556.192993,563.582703,542.560425,542.999207,542.999207,3081900
2014-10-13,543.497803,547.995483,531.640381,531.750061,531.750061,2581600
2014-10-14,537.424500,545.691833,531.710205,536.467102,536.467102,2222500
2014-10-15,529.556091,531.341187,516.880920,528.578796,528.578796,3719300
2014-10-16,517.578979,527.980408,513.589966,523.073914,523.073914,3708500
2014-10-17,525.806396,529.526184,507.137665,509.770416,509.770416,5539300
2014-10-20,508.055145,520.331421,506.708832,519.413940,519.413940,2607500
2014-10-21,523.752014,525.347656,517.688660,525.098328,525.098328,2336200
2014-10-22,528.439148,538.322021,527.352173,531.251465,531.251465,2919200
2014-10-23,537.843323,545.721741,534.382874,542.490601,542.490601,2348800
2014-10-24,542.869568,543.388123,534.322998,538.302063,538.302063,1973100
2014-10-27,535.559631,542.919434,535.559631,539.289368,539.289368,1185300
2014-10-28,541.513306,547.476929,540.137024,547.397095,547.397095,1270900
2014-10-29,548.494080,552.672607,545.482361,547.825928,547.825928,1770500
2014-10-30,547.446960,551.286438,542.021851,548.803284,548.803284,1455600
2014-10-31,557.818481,558.037903,553.231079,557.549255,557.549255,2035000
2014-11-03,553.979065,556.372498,551.715271,553.699829,553.699829,1382200
2014-11-04,551.485901,553.979065,547.796021,552.592834,552.592834,1244200
2014-11-05,555.275513,555.275513,542.560425,544.425293,544.425293,2032200
2014-11-06,544.006409,545.387634,539.488831,540.555908,540.555908,1333200
2014-11-07,544.714478,544.714478,537.195129,539.528748,539.528748,1633700
2014-11-10,539.977478,548.085205,539.538696,545.990967,545.990967,1134600
2014-11-11,546.988220,550.428772,544.804260,548.783325,548.783325,965500
2014-11-12,548.883057,548.952820,543.677307,545.811462,545.811462,1129600
2014-11-13,548.294678,548.294678,541.991943,543.886780,543.886780,1339300
2014-11-14,545.183228,545.183228,540.665588,542.909424,542.909424,1289500
2014-11-17,542.091675,542.301086,532.598755,535.041016,535.041016,1726000
2014-11-18,536.028320,540.456177,532.707458,533.565125,533.565125,1962600
2014-11-19,533.535156,536.766296,528.628662,535.519714,535.519714,1392200
2014-11-20,529.795471,533.644897,529.625916,533.365662,533.365662,1563300
2014-11-21,540.127075,540.655640,535.090881,536.028320,536.028320,2224200
2014-11-24,536.177917,541.214111,534.153503,537.793518,537.793518,1706300
2014-11-25,537.524231,542.490601,537.127319,539.598511,539.598511,1789900
2014-11-26,539.399109,540.067261,535.571594,538.890503,538.890503,1522900
2014-11-28,539.139771,540.515991,535.130798,540.346497,540.346497,1148300
2014-12-01,537.424500,539.927612,530.403748,532.338440,532.338440,2115300
2014-12-02,532.049255,534.033813,528.349426,532.288574,532.288574,1526600
2014-12-03,529.984924,534.528442,527.810913,529.865234,529.865234,1277900
2014-12-04,529.705688,535.868774,527.142700,535.838867,535.838867,1392100
2014-12-05,529.546143,531.430969,522.844543,523.821838,523.821838,2565600
2014-12-08,525.686707,529.546143,522.355896,525.537109,525.537109,2329300
2014-12-09,520.710388,532.727417,519.074890,531.909668,531.909668,1871300
2014-12-10,531.620422,534.861511,524.121033,524.619629,524.619629,1712200
2014-12-11,526.354919,532.458130,525.656799,526.893433,526.893433,1610800
2014-12-12,522.076660,527.052979,517.239929,517.239929,517.239929,1994500
2014-12-15,521.308777,521.667786,511.864685,512.393250,512.393250,2813400
2014-12-16,510.159363,511.645264,487.661133,494.033630,494.033630,3964200
2014-12-17,495.639221,505.611847,495.449738,503.507629,503.507629,2883100
2014-12-18,511.545563,512.463013,503.318146,509.700623,509.700623,2926700
2014-12-19,510.109497,516.302490,505.523071,514.936218,514.936218,3690200
2014-12-22,514.666992,525.018555,514.666992,523.432922,523.432922,2723700
2014-12-23,525.557068,533.096375,524.848999,529.137268,529.137268,2197600
2014-12-24,529.057495,530.303040,525.577026,527.322266,527.322266,705900
2014-12-26,527.322266,532.787231,525.866211,532.567810,532.567810,1040500
2014-12-29,530.732849,534.013855,528.559814,528.877991,528.877991,2278500
2014-12-30,526.644104,529.695740,525.686707,528.967712,528.967712,876200
2014-12-31,529.795471,531.141724,524.360352,524.958740,524.958740,1368200
2015-01-02,527.561584,529.815369,522.665039,523.373108,523.373108,1447500
2015-01-05,521.827332,522.894409,511.655243,512.463013,512.463013,2059800
2015-01-06,513.589966,514.761719,499.678131,500.585632,500.585632,2899900
2015-01-07,505.611847,505.855164,498.281952,499.727997,499.727997,2065000
2015-01-08,496.626526,502.101471,489.655640,501.303680,501.303680,3353500
2015-01-09,503.377991,503.537537,493.435272,494.811493,494.811493,2071300
2015-01-12,493.584869,494.618011,486.225067,491.201416,491.201416,2326700
2015-01-13,497.474182,501.602844,491.041840,494.821472,494.821472,2370400
2015-01-14,493.295654,501.852173,491.650177,499.498627,499.498627,2235700
2015-01-15,504.185760,504.295471,496.397156,500.416107,500.416107,2715800
2015-01-16,498.640991,506.798584,498.631012,506.688873,506.688873,2298200
2015-01-20,509.600891,511.096771,504.630524,505.512115,505.512115,2232000
2015-01-21,505.861145,517.858215,504.814026,516.621643,516.621643,2268700
2015-01-22,520.052185,534.861511,518.277100,532.926819,532.926819,2676900
2015-01-23,534.123535,540.685547,531.540649,538.471619,538.471619,2281700
2015-01-26,537.055542,537.524231,528.219788,533.744629,533.744629,1543700
2015-01-27,528.518921,529.246948,516.771179,517.210022,517.210022,1904000
2015-01-28,521.348633,521.558044,508.603638,508.603638,508.603638,1683800
2015-01-29,509.600891,509.690643,499.827728,509.261810,509.261810,4186300
2015-01-30,514.447571,538.391846,514.108521,533.056519,533.056519,5606300
2015-02-02,530.274109,531.540649,517.130249,527.033020,527.033020,2849800
2015-02-03,526.554321,531.939575,521.827332,527.790955,527.790955,2038600
2015-02-04,527.790955,531.213562,519.842773,521.328674,521.328674,1663600
2015-02-05,522.355896,527.052979,520.660522,526.135498,526.135498,1849700
2015-02-06,526.195313,535.729126,524.968689,529.546143,529.546143,1763500
2015-02-09,526.554321,530.543396,524.579773,526.384827,526.384827,1267700
2015-02-10,527.850769,536.227783,525.477295,535.469849,535.469849,1749800
2015-02-11,533.834351,536.975708,531.917603,534.502502,534.502502,1377700
2015-02-12,535.778992,543.328308,533.209045,541.443481,541.443481,1620200
2015-02-13,541.862305,548.404358,541.642944,547.506836,547.506836,1900300
2015-02-17,545.332764,548.494080,539.608521,541.353699,541.353699,1616800
2015-02-18,539.917664,543.996460,536.038330,538.222290,538.222290,1453000
2015-02-19,536.566833,541.622986,536.536926,541.383606,541.383606,989100
2015-02-20,541.642944,542.261230,534.333008,537.474365,537.474365,1444300
2015-02-23,534.582275,534.970215,527.960510,530.453613,530.453613,1457800
2015-02-24,528.548889,535.320251,526.803650,534.622192,534.622192,1005000
2015-02-25,534.432739,544.724487,533.978943,542.380920,542.380920,1825900
2015-02-26,541.722717,554.617310,540.017395,553.959106,553.959106,2311500
2015-02-27,552.722473,563.163818,551.386169,556.871094,556.871094,2410100
2015-03-02,558.995300,570.583435,557.220154,569.775696,569.775696,2129600
2015-03-03,568.888123,573.814575,564.968872,572.069397,572.069397,1704700
2015-03-04,570.304260,575.529907,566.454773,571.800110,571.800110,1876800
2015-03-05,573.445618,576.327698,571.840027,573.754761,573.754761,1389600
2015-03-06,573.305969,575.101074,565.208191,566.130676,566.130676,1659100
2015-03-09,565.307922,568.708618,561.992065,567.292480,567.292480,1062100
2015-03-10,562.705078,563.303467,553.211182,553.490417,553.490417,1792300
2015-03-11,553.620056,556.611816,549.172241,549.670898,549.670898,1820700
2015-03-12,551.994507,554.846680,548.952820,553.989014,553.989014,1389600
2015-03-13,551.984497,556.871094,542.729919,545.821472,545.821472,1703500
2015-03-16,549.441528,555.325378,544.505066,552.991760,552.991760,1640900
2015-03-17,550.199402,552.283691,546.499573,549.331787,549.331787,1805500
2015-03-18,550.987244,558.247314,545.502319,557.968079,557.968079,2134500
2015-03-19,557.858398,559.264526,554.622314,556.462219,556.462219,1197200
2015-03-20,560.112183,560.182007,557.519348,558.825745,558.825745,2616800
2015-03-23,558.895569,560.820251,554.308167,557.279968,557.279968,1643800
2015-03-24,561.019714,573.016785,559.673401,568.628845,568.628845,2583200
2015-03-25,568.937988,570.693176,557.210205,557.255066,557.255066,2152200
2015-03-26,556.063354,557.369751,549.142334,553.649963,553.649963,1572600
2015-03-27,551.485901,553.759644,546.629211,546.838684,546.838684,1897400
2015-03-30,550.109680,551.954590,546.669128,550.518555,550.518555,1287500
2015-03-31,548.494080,553.191223,545.223083,546.499573,546.499573,1588000
2015-04-01,547.097961,549.630981,538.022888,541.074463,541.074463,1963000
2015-04-02,539.369141,539.369141,532.385315,534.063721,534.063721,1716300
