Campaign Name,Ad Group Name,Advertised SKU,Keyword,Match Type,Start Date,End Date,Clicks,Impressions,CTR,Total Spend,Average CPC,Currency,1-day Orders Placed (#), 1-day Ordered Product Sales ($) ,1-day Conversion Rate,1-day Same SKU Units Ordered,1-day Other SKU Units Ordered, 1-day Same SKU Units Ordered Product Sales ,1-day Other SKU Units Ordered Product Sales,1-week Orders Placed (#),1-week Ordered Product Sales ($),1-week Conversion Rate,1-week Same SKU Units Ordered,1-week Other SKU Units Ordered, 1-week Same SKU Units Ordered Product Sales ,1-week Other SKU Units Ordered Product Sales,1-month Orders Placed (#),1-month Ordered Product Sales ($),1-month Conversion Rate,1-month Same SKU Units Ordered,1-month Other SKU Units Ordered, 1-month Same SKU Units Ordered Product Sales ,1-month Other SKU Units Ordered Product Sales
QL030 (V2),Broad,V9-1PNF-UV8S,7 year old boy toys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,19,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,6 year old boy toys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,29,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,5 year old boy toys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,96,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,4 year old boy toys,BROAD,7/15/2017 0:00,7/16/2017 0:00,1,57,1.75%,1.06,1.06,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for 9 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,1,34,2.94%,1.2,1.2,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for 8 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,1,36,2.78%,1.08,1.08,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for 3 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,5,192,2.60%,5.89,1.18,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Educational toys for 3 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,2,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Birthday gift for 9 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,4,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Birthday gift for 8 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,7,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Birthday gift for 7 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,1,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Birthday gift for 6 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,7,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Birthday gift for 5 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,6,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Birthday gift for 4 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,4,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Birthday gift for 3 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,6,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for nine year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,1,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for seven year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,1,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for five year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,5,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for four year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,11,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Toys for three year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,7,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Construction toys for 3 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,4,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Best toys for 9 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,2,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Best toys for 8 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,3,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Best toys for 7 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,5,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Best toys for 6 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,8,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Best toys for 5 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,12,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Best toys for 4 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,8,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL030 (V2),Broad,V9-1PNF-UV8S,Best toys for 3 year old boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,10,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Building toys for boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,56,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Fun toys for boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,52,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Educational toys for boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,42,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,STEM toys for boys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,56,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
QL076 (V2),Broad,T9-AXZM-6XXS,Elementary school toys,BROAD,7/15/2017 0:00,7/16/2017 0:00,0,1,0.00%,0,N/A,USD,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0
